,Tag1,Tag2,Tag3,Tag4,Tag5
2012-07-19 19:27:49.671000,Off,Tag not found,0,0,-905.421386719
2012-07-19 19:28:49.671000,Off,Tag not found,0,0,-905.432495117
2012-07-19 19:29:49.671000,Off,Tag not found,0,0,-905.443664551
2012-07-19 19:30:49.671000,Off,Tag not found,0,0,-905.454772949
2012-07-19 19:31:49.671000,Off,Tag not found,0,0,-905.465942383
2012-07-19 19:32:49.671000,Off,Tag not found,0,0,-905.477050781
2012-07-19 19:33:49.671000,Off,Tag not found,0,0,-905.488220215
2012-07-19 19:34:49.671000,Off,Tag not found,0,0,-905.499328613
2012-07-19 19:35:49.671000,Off,Tag not found,0,0,-905.510498047
2012-07-19 19:36:49.671000,Off,Tag not found,0,0,-905.521606445
2012-07-19 19:37:49.671000,Off,Tag not found,0,0,-905.532775879
2012-07-19 19:38:49.671000,Off,Tag not found,0,0,-905.543945312
2012-07-19 19:39:49.671000,Off,Tag not found,0,0,-905.555053711
2012-07-19 19:40:49.671000,Off,Tag not found,0,0,-905.566223145
2012-07-19 19:41:49.671000,Off,Tag not found,0,0,-905.577331543
2012-07-19 19:42:49.671000,Off,Tag not found,0,0,-905.588500977
2012-07-19 19:43:49.671000,Off,Tag not found,0,0,-905.599609375
2012-07-19 19:44:49.671000,Off,Tag not found,0,0,-905.610778809
2012-07-19 19:45:49.671000,Off,Tag not found,0,0,-905.621887207
2012-07-19 19:46:49.671000,Off,Tag not found,0,0,-905.633056641
2012-07-19 19:47:49.671000,Off,Tag not found,0,0,-905.644165039
2012-07-19 19:48:49.671000,Off,Tag not found,0,0,-905.655334473
2012-07-19 19:49:49.671000,Off,Tag not found,0,0,-905.666442871
2012-07-19 19:50:49.671000,Off,Tag not found,0,0,-905.677612305
2012-07-19 19:51:49.671000,Off,Tag not found,0,0,-905.688720703
2012-07-19 19:52:49.671000,Off,Tag not found,0,0,-905.699890137
2012-07-19 19:53:49.671000,Off,Tag not found,0,0,-905.71105957
2012-07-19 19:54:49.671000,Off,Tag not found,0,0,-905.722167969
2012-07-19 19:55:49.671000,Off,Tag not found,0,0,-905.733337402
2012-07-19 19:56:49.671000,Off,Tag not found,0,0,-905.744445801
2012-07-19 19:57:49.671000,Off,Tag not found,0,0,-905.755615234
2012-07-19 19:58:49.671000,Off,Tag not found,0,0,-905.766723633
2012-07-19 19:59:49.671000,Off,Tag not found,0,0,-905.777893066
2012-07-19 20:00:49.671000,Off,Tag not found,0,0,-905.789001465
2012-07-19 20:01:49.671000,Off,Tag not found,0,0,-905.800170898
2012-07-19 20:02:49.671000,Off,Tag not found,0,0,-905.811279297
2012-07-19 20:03:49.671000,Off,Tag not found,0,0,-905.82244873
2012-07-19 20:04:49.671000,Off,Tag not found,0,0,-905.833557129
2012-07-19 20:05:49.671000,Off,Tag not found,0,0,-905.844726562
2012-07-19 20:06:49.671000,Off,Tag not found,0,0,-905.855834961
2012-07-19 20:07:49.671000,Off,Tag not found,0,0,-905.867004395
2012-07-19 20:08:49.671000,Off,Tag not found,0,0,-905.878112793
2012-07-19 20:09:49.671000,Off,Tag not found,0,0,-905.889282227
2012-07-19 20:10:49.671000,Off,Tag not found,0,0,-905.90045166
2012-07-19 20:11:49.671000,Off,Tag not found,0,0,-905.911560059
2012-07-19 20:12:49.671000,Off,Tag not found,0,0,-905.922729492
2012-07-19 20:13:49.671000,Off,Tag not found,0,0,-905.933837891
2012-07-19 20:14:49.671000,Off,Tag not found,0,0,-905.945007324
2012-07-19 20:15:49.671000,Off,Tag not found,0,0,-905.956115723
2012-07-19 20:16:49.671000,Off,Tag not found,0,0,-905.967285156
2012-07-19 20:17:49.671000,Off,Tag not found,0,0,-905.978393555
2012-07-19 20:18:49.671000,Off,Tag not found,0,0,-905.989562988
2012-07-19 20:19:49.671000,Off,Tag not found,0,0,-906.000671387
2012-07-19 20:20:49.671000,Off,Tag not found,0,0,-906.01184082
2012-07-19 20:21:49.671000,Off,Tag not found,0,0,-906.022949219
2012-07-19 20:22:49.671000,Off,Tag not found,0,0,-906.034118652
2012-07-19 20:23:49.671000,Off,Tag not found,0,0,-906.045227051
2012-07-19 20:24:49.671000,Off,Tag not found,0,0,-906.056396484
2012-07-19 20:25:49.671000,Off,Tag not found,0,0,-906.067565918
2012-07-19 20:26:49.671000,Off,Tag not found,0,0,-906.078674316
2012-07-19 20:27:49.671000,Off,Tag not found,0,0,-906.08984375
2012-07-19 20:28:49.671000,Off,Tag not found,0,0,-906.100952148
2012-07-19 20:29:49.671000,Off,Tag not found,0,0,-906.112121582
2012-07-19 20:30:49.671000,Off,Tag not found,0,0,-906.12298584
2012-07-19 20:31:49.671000,Off,Tag not found,0,0,-906.133666992
2012-07-19 20:32:49.671000,Off,Tag not found,0,0,-906.14465332
2012-07-19 20:33:49.671000,Off,Tag not found,0,0,-906.155578613
2012-07-19 20:34:49.671000,Off,Tag not found,0,0,-906.166564941
2012-07-19 20:35:49.671000,Off,Tag not found,0,0,-906.17755127
2012-07-19 20:36:49.671000,Off,Tag not found,0,0,-906.188537598
2012-07-19 20:37:49.671000,Off,Tag not found,0,0,-906.199523926
2012-07-19 20:38:49.671000,Off,Tag not found,0,0,-906.210510254
2012-07-19 20:39:49.671000,Off,Tag not found,0,0,-906.221496582
2012-07-19 20:40:49.671000,Off,Tag not found,0,0,-906.23248291
2012-07-19 20:41:49.671000,Off,Tag not found,0,0,-906.243408203
2012-07-19 20:42:49.671000,Off,Tag not found,0,0,-906.254394531
2012-07-19 20:43:49.671000,Off,Tag not found,0,0,-906.265380859
2012-07-19 20:44:49.671000,Off,Tag not found,0,0,-906.276367188
2012-07-19 20:45:49.671000,Off,Tag not found,0,0,-906.287353516
2012-07-19 20:46:49.671000,Off,Tag not found,0,0,-906.298339844
2012-07-19 20:47:49.671000,Off,Tag not found,0,0,-906.309326172
2012-07-19 20:48:49.671000,Off,Tag not found,0,0,-906.3203125
2012-07-19 20:49:49.671000,Off,Tag not found,0,0,-906.331237793
2012-07-19 20:50:49.671000,Off,Tag not found,0,0,-906.342224121
2012-07-19 20:51:49.671000,Off,Tag not found,0,0,-906.353210449
2012-07-19 20:52:49.671000,Off,Tag not found,0,0,-906.364196777
2012-07-19 20:53:49.671000,Off,Tag not found,0,0,-906.375183105
2012-07-19 20:54:49.671000,Off,Tag not found,0,0,-906.386169434
2012-07-19 20:55:49.671000,Off,Tag not found,0,0,-906.397155762
2012-07-19 20:56:49.671000,Off,Tag not found,0,0,-906.408081055
2012-07-19 20:57:49.671000,Off,Tag not found,0,0,-906.419067383
2012-07-19 20:58:49.671000,Off,Tag not found,0,0,-906.430053711
2012-07-19 20:59:49.671000,Off,Tag not found,0,0,-906.441040039
2012-07-19 21:00:49.671000,Off,Tag not found,0,0,-906.452026367
2012-07-19 21:01:49.671000,Off,Tag not found,0,0,-906.463012695
2012-07-19 21:02:49.671000,Off,Tag not found,0,0,-906.473999023
2012-07-19 21:03:49.671000,Off,Tag not found,0,0,-906.484985352
2012-07-19 21:04:49.671000,Off,Tag not found,0,0,-906.495849609
2012-07-19 21:05:49.671000,Off,Tag not found,0,0,-906.507019043
2012-07-19 21:06:49.671000,Off,Tag not found,0,0,-906.517883301
2012-07-19 21:07:49.671000,Off,Tag not found,0,0,-906.528625488
2012-07-19 21:08:49.671000,Off,Tag not found,0,0,-906.539367676
2012-07-19 21:09:49.671000,Off,Tag not found,0,0,-906.550109863
2012-07-19 21:10:49.671000,Off,Tag not found,0,0,-906.560791016
2012-07-19 21:11:49.671000,Off,Tag not found,0,0,-906.571533203
2012-07-19 21:12:49.671000,Off,Tag not found,0,0,-906.582275391
2012-07-19 21:13:49.671000,Off,Tag not found,0,0,-906.592956543
2012-07-19 21:14:49.671000,Off,Tag not found,0,0,-906.60369873
2012-07-19 21:15:49.671000,Off,Tag not found,0,0,-906.614440918
2012-07-19 21:16:49.671000,Off,Tag not found,0,0,-906.62512207
2012-07-19 21:17:49.671000,Off,Tag not found,0,0,-906.635864258
2012-07-19 21:18:49.671000,Off,Tag not found,0,0,-906.646606445
2012-07-19 21:19:49.671000,Off,Tag not found,0,0,-906.657348633
2012-07-19 21:20:49.671000,Off,Tag not found,0,0,-906.668029785
2012-07-19 21:21:49.671000,Off,Tag not found,0,0,-906.678771973
2012-07-19 21:22:49.671000,Off,Tag not found,0,0,-906.68951416
2012-07-19 21:23:49.671000,Off,Tag not found,0,0,-906.700195312
2012-07-19 21:24:49.671000,Off,Tag not found,0,0,-906.7109375
2012-07-19 21:25:49.671000,Off,Tag not found,0,0,-906.721679688
2012-07-19 21:26:49.671000,Off,Tag not found,0,0,-906.73236084
2012-07-19 21:27:49.671000,Off,Tag not found,0,0,-906.743103027
2012-07-19 21:28:49.671000,Off,Tag not found,0,0,-906.753845215
2012-07-19 21:29:49.671000,Off,Tag not found,0,0,-906.764587402
2012-07-19 21:30:49.671000,Off,Tag not found,0,0,-906.775268555
2012-07-19 21:31:49.671000,Off,Tag not found,0,0,-906.786010742
2012-07-19 21:32:49.671000,Off,Tag not found,0,0,-906.79675293
2012-07-19 21:33:49.671000,Off,Tag not found,0,0,-906.807434082
2012-07-19 21:34:49.671000,Off,Tag not found,0,0,-906.81817627
2012-07-19 21:35:49.671000,Off,Tag not found,0,0,-906.828918457
2012-07-19 21:36:49.671000,Off,Tag not found,0,0,-906.839599609
2012-07-19 21:37:49.671000,Off,Tag not found,0,0,-906.850341797
2012-07-19 21:38:49.671000,Off,Tag not found,0,0,-906.861083984
2012-07-19 21:39:49.671000,Off,Tag not found,0,0,-906.871826172
2012-07-19 21:40:49.671000,Off,Tag not found,0,0,-906.882507324
2012-07-19 21:41:49.671000,Off,Tag not found,0,0,-906.893249512
2012-07-19 21:42:49.671000,Off,Tag not found,0,0,-906.903991699
2012-07-19 21:43:49.671000,Off,Tag not found,0,0,-906.914672852
2012-07-19 21:44:49.671000,Off,Tag not found,0,0,-906.925415039
2012-07-19 21:45:49.671000,Off,Tag not found,0,0,-906.936157227
2012-07-19 21:46:49.671000,Off,Tag not found,0,0,-906.946838379
2012-07-19 21:47:49.671000,Off,Tag not found,0,0,-906.957580566
2012-07-19 21:48:49.671000,Off,Tag not found,0,0,-906.968322754
2012-07-19 21:49:49.671000,Off,Tag not found,0,0,-906.979064941
2012-07-19 21:50:49.671000,Off,Tag not found,0,0,-906.989746094
2012-07-19 21:51:49.671000,Off,Tag not found,0,0,-907.000488281
2012-07-19 21:52:49.671000,Off,Tag not found,0,0,-907.011230469
2012-07-19 21:53:49.671000,Off,Tag not found,0,0,-907.021911621
2012-07-19 21:54:49.671000,Off,Tag not found,0,0,-907.032653809
2012-07-19 21:55:49.671000,Off,Tag not found,0,0,-907.043395996
2012-07-19 21:56:49.671000,Off,Tag not found,0,0,-907.054077148
2012-07-19 21:57:49.671000,Off,Tag not found,0,0,-907.064819336
2012-07-19 21:58:49.671000,Off,Tag not found,0,0,-907.075561523
2012-07-19 21:59:49.671000,Off,Tag not found,0,0,-907.086303711
2012-07-19 22:00:49.671000,Off,Tag not found,0,0,-907.096984863
2012-07-19 22:01:49.671000,Off,Tag not found,0,0,-907.107727051
2012-07-19 22:02:49.671000,Off,Tag not found,0,0,-907.118469238
2012-07-19 22:03:49.671000,Off,Tag not found,0,0,-907.129150391
2012-07-19 22:04:49.671000,Off,Tag not found,0,0,-907.139892578
2012-07-19 22:05:49.671000,Off,Tag not found,0,0,-907.150634766
2012-07-19 22:06:49.671000,Off,Tag not found,0,0,-907.161315918
2012-07-19 22:07:49.671000,Off,Tag not found,0,0,-907.172058105
2012-07-19 22:08:49.671000,Off,Tag not found,0,0,-907.182800293
2012-07-19 22:09:49.671000,Off,Tag not found,0,0,-907.193603516
2012-07-19 22:10:49.671000,Off,Tag not found,0,0,-907.203552246
2012-07-19 22:11:49.671000,Off,Tag not found,0,0,-907.203491211
2012-07-19 22:12:49.671000,Off,Tag not found,0,0,-907.203430176
2012-07-19 22:13:49.671000,Off,Tag not found,0,0,-907.203369141
2012-07-19 22:14:49.671000,Off,Tag not found,0,0,-907.203308105
2012-07-19 22:15:49.671000,Off,Tag not found,0,0,-907.20324707
2012-07-19 22:16:49.671000,Off,Tag not found,0,0,-907.203125
2012-07-19 22:17:49.671000,Off,Tag not found,0,0,-907.203063965
2012-07-19 22:18:49.671000,Off,Tag not found,0,0,-907.20300293
2012-07-19 22:19:49.671000,Off,Tag not found,0,0,-907.202941895
2012-07-19 22:20:49.671000,Off,Tag not found,0,0,-907.202880859
2012-07-19 22:21:49.671000,Off,Tag not found,0,0,-907.202819824
2012-07-19 22:22:49.671000,Off,Tag not found,0,0,-907.202758789
2012-07-19 22:23:49.671000,Off,Tag not found,0,0,-907.202697754
2012-07-19 22:24:49.671000,Off,Tag not found,0,0,-907.202636719
2012-07-19 22:25:49.671000,Off,Tag not found,0,0,-907.202575684
2012-07-19 22:26:49.671000,Off,Tag not found,0,0,-907.202514648
2012-07-19 22:27:49.671000,Off,Tag not found,0,0,-907.202392578
2012-07-19 22:28:49.671000,Off,Tag not found,0,0,-907.202331543
2012-07-19 22:29:49.671000,Off,Tag not found,0,0,-907.202270508
2012-07-19 22:30:49.671000,Off,Tag not found,0,0,-907.202209473
2012-07-19 22:31:49.671000,Off,Tag not found,0,0,-907.202148438
2012-07-19 22:32:49.671000,Off,Tag not found,0,0,-907.202087402
2012-07-19 22:33:49.671000,Off,Tag not found,0,0,-907.202026367
2012-07-19 22:34:49.671000,Off,Tag not found,0,0,-907.201965332
2012-07-19 22:35:49.671000,Off,Tag not found,0,0,-907.201904297
2012-07-19 22:36:49.671000,Off,Tag not found,0,0,-907.201843262
2012-07-19 22:37:49.671000,Off,Tag not found,0,0,-907.201782227
2012-07-19 22:38:49.671000,Off,Tag not found,0,0,-907.201660156
2012-07-19 22:39:49.671000,Off,Tag not found,0,0,-907.201599121
2012-07-19 22:40:49.671000,Off,Tag not found,0,0,-907.201538086
2012-07-19 22:41:49.671000,Off,Tag not found,0,0,-907.201477051
2012-07-19 22:42:49.671000,Off,Tag not found,0,0,-907.201416016
2012-07-19 22:43:49.671000,Off,Tag not found,0,0,-907.20135498
2012-07-19 22:44:49.671000,Off,Tag not found,0,0,-907.201293945
2012-07-19 22:45:49.671000,Off,Tag not found,0,0,-907.20123291
2012-07-19 22:46:49.671000,Off,Tag not found,0,0,-907.201171875
2012-07-19 22:47:49.671000,Off,Tag not found,0,0,-907.20111084
2012-07-19 22:48:49.671000,Off,Tag not found,0,0,-907.201049805
2012-07-19 22:49:49.671000,Off,Tag not found,0,0,-907.200927734
2012-07-19 22:50:49.671000,Off,Tag not found,0,0,-907.200866699
2012-07-19 22:51:49.671000,Off,Tag not found,0,0,-907.200805664
2012-07-19 22:52:49.671000,Off,Tag not found,0,0,-907.200744629
2012-07-19 22:53:49.671000,Off,Tag not found,0,0,-907.200683594
2012-07-19 22:54:49.671000,Off,Tag not found,0,0,-907.200622559
2012-07-19 22:55:49.671000,Off,Tag not found,0,0,-907.200561523
2012-07-19 22:56:49.671000,Off,Tag not found,0,0,-907.200500488
2012-07-19 22:57:49.671000,Off,Tag not found,0,0,-907.200439453
2012-07-19 22:58:49.671000,Off,Tag not found,0,0,-907.200378418
2012-07-19 22:59:49.671000,Off,Tag not found,0,0,-907.200256348
2012-07-19 23:00:49.671000,Off,Tag not found,0,0,-907.200195312
2012-07-19 23:01:49.671000,Off,Tag not found,0,0,-907.200134277
2012-07-19 23:02:49.671000,Off,Tag not found,0,0,-907.200073242
2012-07-19 23:03:49.671000,Off,Tag not found,0,0,-907.200012207
2012-07-19 23:04:49.671000,Off,Tag not found,0,0,-907.199951172
2012-07-19 23:05:49.671000,Off,Tag not found,0,0,-907.199890137
2012-07-19 23:06:49.671000,Off,Tag not found,0,0,-907.199829102
2012-07-19 23:07:49.671000,Off,Tag not found,0,0,-907.199768066
2012-07-19 23:08:49.671000,Off,Tag not found,0,0,-907.199707031
2012-07-19 23:09:49.671000,Off,Tag not found,0,0,-907.199645996
2012-07-19 23:10:49.671000,Off,Tag not found,0,0,-907.199523926
2012-07-19 23:11:49.671000,Off,Tag not found,0,0,-907.199462891
2012-07-19 23:12:49.671000,Off,Tag not found,0,0,-907.199401855
2012-07-19 23:13:49.671000,Off,Tag not found,0,0,-907.19934082
2012-07-19 23:14:49.671000,Off,Tag not found,0,0,-907.199279785
2012-07-19 23:15:49.671000,Off,Tag not found,0,0,-907.19921875
2012-07-19 23:16:49.671000,Off,Tag not found,0,0,-907.199157715
2012-07-19 23:17:49.671000,Off,Tag not found,0,0,-907.19909668
2012-07-19 23:18:49.671000,Off,Tag not found,0,0,-907.199035645
2012-07-19 23:19:49.671000,Off,Tag not found,0,0,-907.198974609
2012-07-19 23:20:49.671000,Off,Tag not found,0,0,-907.198913574
2012-07-19 23:21:49.671000,Off,Tag not found,0,0,-907.198791504
2012-07-19 23:22:49.671000,Off,Tag not found,0,0,-907.198730469
2012-07-19 23:23:49.671000,Off,Tag not found,0,0,-907.198669434
2012-07-19 23:24:49.671000,Off,Tag not found,0,0,-907.198608398
2012-07-19 23:25:49.671000,Off,Tag not found,0,0,-907.198547363
2012-07-19 23:26:49.671000,Off,Tag not found,0,0,-907.198486328
2012-07-19 23:27:49.671000,Off,Tag not found,0,0,-907.198425293
2012-07-19 23:28:49.671000,Off,Tag not found,0,0,-907.198364258
2012-07-19 23:29:49.671000,Off,Tag not found,0,0,-907.198303223
2012-07-19 23:30:49.671000,Off,Tag not found,0,0,-907.198242188
2012-07-19 23:31:49.671000,Off,Tag not found,0,0,-907.198181152
2012-07-19 23:32:49.671000,Off,Tag not found,0,0,-907.198059082
2012-07-19 23:33:49.671000,Off,Tag not found,0,0,-907.197998047
2012-07-19 23:34:49.671000,Off,Tag not found,0,0,-907.197937012
2012-07-19 23:35:49.671000,Off,Tag not found,0,0,-907.197875977
2012-07-19 23:36:49.671000,Off,Tag not found,0,0,-907.197814941
2012-07-19 23:37:49.671000,Off,Tag not found,0,0,-907.197753906
2012-07-19 23:38:49.671000,Off,Tag not found,0,0,-907.197692871
2012-07-19 23:39:49.671000,Off,Tag not found,0,0,-907.197631836
2012-07-19 23:40:49.671000,Off,Tag not found,0,0,-907.197570801
2012-07-19 23:41:49.671000,Off,Tag not found,0,0,-907.197509766
2012-07-19 23:42:49.671000,Off,Tag not found,0,0,-907.19744873
2012-07-19 23:43:49.671000,Off,Tag not found,0,0,-907.19732666
2012-07-19 23:44:49.671000,Off,Tag not found,0,0,-907.197265625
2012-07-19 23:45:49.671000,Off,Tag not found,0,0,-907.19720459
2012-07-19 23:46:49.671000,Off,Tag not found,0,0,-907.197143555
2012-07-19 23:47:49.671000,Off,Tag not found,0,0,-907.19708252
2012-07-19 23:48:49.671000,Off,Tag not found,0,0,-907.197021484
2012-07-19 23:49:49.671000,Off,Tag not found,0,0,-907.196960449
2012-07-19 23:50:49.671000,Off,Tag not found,0,0,-907.196899414
2012-07-19 23:51:49.671000,Off,Tag not found,0,0,-907.196838379
2012-07-19 23:52:49.671000,Off,Tag not found,0,0,-907.196777344
2012-07-19 23:53:49.671000,Off,Tag not found,0,0,-907.196716309
2012-07-19 23:54:49.671000,Off,Tag not found,0,0,-907.196594238
2012-07-19 23:55:49.671000,Off,Tag not found,0,0,-907.196533203
2012-07-19 23:56:49.671000,Off,Tag not found,0,0,-907.196472168
2012-07-19 23:57:49.671000,Off,Tag not found,0,0,-907.196411133
2012-07-19 23:58:49.671000,Off,Tag not found,0,0,-907.196350098
2012-07-19 23:59:49.671000,Off,Tag not found,0,0,-907.196289062
2012-07-20 00:00:49.671000,Off,Tag not found,0,0,-907.196228027
2012-07-20 00:01:49.671000,Off,Tag not found,0,0,-907.196166992
2012-07-20 00:02:49.671000,Off,Tag not found,0,0,-907.196105957
2012-07-20 00:03:49.671000,Off,Tag not found,0,0,-907.196044922
2012-07-20 00:04:49.671000,Off,Tag not found,0,0,-907.195983887
2012-07-20 00:05:49.671000,Off,Tag not found,0,0,-907.195861816
2012-07-20 00:06:49.671000,Off,Tag not found,0,0,-907.195800781
2012-07-20 00:07:49.671000,Off,Tag not found,0,0,-907.195739746
2012-07-20 00:08:49.671000,Off,Tag not found,0,0,-907.195678711
2012-07-20 00:09:49.671000,Off,Tag not found,0,0,-907.195617676
2012-07-20 00:10:49.671000,Off,Tag not found,0,0,-907.195556641
2012-07-20 00:11:49.671000,Off,Tag not found,0,0,-907.195495605
2012-07-20 00:12:49.671000,Off,Tag not found,0,0,-907.19543457
2012-07-20 00:13:49.671000,Off,Tag not found,0,0,-907.195373535
2012-07-20 00:14:49.671000,Off,Tag not found,0,0,-907.1953125
2012-07-20 00:15:49.671000,Off,Tag not found,0,0,-907.195251465
2012-07-20 00:16:49.671000,Off,Tag not found,0,0,-907.195129395
2012-07-20 00:17:49.671000,Off,Tag not found,0,0,-907.195068359
2012-07-20 00:18:49.671000,Off,Tag not found,0,0,-907.195007324
2012-07-20 00:19:49.671000,Off,Tag not found,0,0,-907.194946289
2012-07-20 00:20:49.671000,Off,Tag not found,0,0,-907.194885254
2012-07-20 00:21:49.671000,Off,Tag not found,0,0,-907.194824219
2012-07-20 00:22:49.671000,Off,Tag not found,0,0,-907.194763184
2012-07-20 00:23:49.671000,Off,Tag not found,0,0,-907.194702148
2012-07-20 00:24:49.671000,Off,Tag not found,0,0,-907.194641113
2012-07-20 00:25:49.671000,Off,Tag not found,0,0,-907.194580078
2012-07-20 00:26:49.671000,Off,Tag not found,0,0,-907.194458008
2012-07-20 00:27:49.671000,Off,Tag not found,0,0,-907.194396973
2012-07-20 00:28:49.671000,Off,Tag not found,0,0,-907.194335938
2012-07-20 00:29:49.671000,Off,Tag not found,0,0,-907.194274902
2012-07-20 00:30:49.671000,Off,Tag not found,0,0,-907.194213867
2012-07-20 00:31:49.671000,Off,Tag not found,0,0,-907.194152832
2012-07-20 00:32:49.671000,Off,Tag not found,0,0,-907.194091797
2012-07-20 00:33:49.671000,Off,Tag not found,0,0,-907.194030762
2012-07-20 00:34:49.671000,Off,Tag not found,0,0,-908.627624512
2012-07-20 00:35:49.671000,Off,Tag not found,0,0,-908.635437012
2012-07-20 00:36:49.671000,Off,Tag not found,0,0,-908.641418457
2012-07-20 00:37:49.671000,Off,Tag not found,0,0,-908.647399902
2012-07-20 00:38:49.671000,Off,Tag not found,0,0,-908.653320312
2012-07-20 00:39:49.671000,Off,Tag not found,0,0,-908.659301758
2012-07-20 00:40:49.671000,Off,Tag not found,0,0,-908.665222168
2012-07-20 00:41:49.671000,Off,Tag not found,0,0,-908.671203613
2012-07-20 00:42:49.671000,Off,Tag not found,0,0,-908.677185059
2012-07-20 00:43:49.671000,Off,Tag not found,0,0,-908.683105469
2012-07-20 00:44:49.671000,Off,Tag not found,0,0,-908.689086914
2012-07-20 00:45:49.671000,Off,Tag not found,0,0,-908.695068359
2012-07-20 00:46:49.671000,Off,Tag not found,0,0,-908.70098877
